"dt_notificacao","cd_municipio","temperatura","casos"
"2024-06-09",352340,"19.85","5"
"2024-06-09",352360,"19.71","2"
"2024-06-09",352380,"21.38","1"
"2024-06-09",352390,NULL,"18"
"2024-06-09",352400,"18.97","1"
"2024-06-09",352440,"21.07","10"
"2024-06-09",352470,"19.12","23"
"2024-06-09",352490,"25.21","3"
"2024-06-09",352500,"18.97","19"
"2024-06-09",352510,"19.71","5"
"2024-06-09",352520,"19.85","2"
"2024-06-09",352530,"21.19","10"
"2024-06-09",352550,"19.85","6"
"2024-06-09",352590,"18.97","12"
"2024-06-09",352610,"21.55","1"
"2024-06-09",352670,"21.38","2"
"2024-06-09",352690,"20.11","8"
"2024-06-09",352710,"22.95","2"
"2024-06-09",352730,"19.85","3"
"2024-06-09",352840,NULL,"2"
"2024-06-09",352850,"19.74","9"
"2024-06-09",352900,"23.42","2"
"2024-06-09",352930,"19.71","3"
"2024-06-09",352940,"19.74","31"
"2024-06-09",352950,NULL,"5"
"2024-06-09",353010,"22.66","3"
"2024-06-09",353060,"21.07","23"
"2024-06-09",353070,"19.12","21"
"2024-06-09",353080,"19.12","19"
"2024-06-09",353130,"19.72","4"
"2024-06-09",353180,"20.11","4"
"2024-06-09",353190,"19.15","6"
"2024-06-09",353200,"19.85","1"
"2024-06-09",353300,NULL,"1"
"2024-06-09",353340,"20.11","14"
"2024-06-09",353390,"22.79","6"
"2024-06-09",353440,"18.97","39"
"2024-06-09",353470,"21.80","11"
"2024-06-09",353475,"23.21","3"
"2024-06-09",353510,"19.72","1"
"2024-06-09",353520,"23.21","1"
"2024-06-09",353550,"18.80","3"
"2024-06-09",353560,NULL,"3"
"2024-06-09",353570,"19.72","1"
"2024-06-09",353650,"19.12","26"
"2024-06-09",353715,"18.80","1"
"2024-06-09",353750,"20.11","1"
"2024-06-09",353760,"19.91","3"
"2024-06-09",353780,NULL,"2"
"2024-06-09",353800,"12.77","17"
"2024-06-09",353860,"19.85","1"
"2024-06-09",353870,"20.11","75"
"2024-06-09",353900,"19.72","3"
"2024-06-09",353920,"24.41","1"
"2024-06-09",353930,"21.38","15"
"2024-06-09",353940,"21.97","2"
"2024-06-09",353950,"19.15","1"
"2024-06-09",353980,"19.74","21"
"2024-06-09",354020,"19.71","5"
"2024-06-09",354030,NULL,"2"
"2024-06-09",354050,"20.11","2"
"2024-06-09",354070,"21.38","12"
"2024-06-09",354075,"12.77","3"
"2024-06-09",354080,NULL,"6"
"2024-06-09",354140,"24.41","7"
"2024-06-09",354190,"18.79","1"
"2024-06-09",354250,"21.61","1"
"2024-06-09",354290,"19.71","1"
"2024-06-09",354320,"21.80","1"
"2024-06-09",354330,"19.74","3"
"2024-06-09",354340,"19.71","65"
"2024-06-09",354370,"19.71","1"
"2024-06-09",354390,"20.11","26"
"2024-06-09",354500,"21.07","1"
"2024-06-09",354515,"20.11","1"
"2024-06-09",354520,NULL,"15"
"2024-06-09",354530,NULL,"2"
"2024-06-09",354560,"19.72","6"
"2024-06-09",354580,"20.11","17"
"2024-06-09",354640,"21.80","4"
"2024-06-09",354670,"20.11","5"
"2024-06-09",354680,"19.74","11"
"2024-06-09",354730,"18.97","17"
"2024-06-09",354780,"19.74","6"
"2024-06-09",354850,"21.07","1"
"2024-06-09",354870,"19.74","17"
"2024-06-09",354890,"19.71","64"
"2024-06-09",354910,"21.38","3"
"2024-06-09",354940,"20.73","1"
"2024-06-09",354970,"21.38","10"
"2024-06-09",354980,NULL,"87"
"2024-06-09",354990,"25.21","262"
"2024-06-09",355020,"18.74","2"
"2024-06-09",355030,"19.74","975"
"2024-06-09",355040,"20.11","1"
"2024-06-09",355050,"21.80","2"
"2024-06-09",355070,NULL,"25"
"2024-06-09",355080,"21.38","1"
"2024-06-09",355150,"20.37","6"
"2024-06-09",355160,"19.12","2"
"2024-06-09",355170,"19.71","8"
"2024-06-09",355190,"19.15","2"
"2024-06-09",355200,"18.79","1"
"2024-06-09",355210,"19.12","4"
"2024-06-09",355220,NULL,"167"
"2024-06-09",355240,"20.11","6"
"2024-06-09",355250,"21.07","22"
"2024-06-09",355260,"19.72","1"
"2024-06-09",355280,"18.97","1"
"2024-06-09",355300,"20.75","3"
"2024-06-09",355365,"19.15","1"
"2024-06-09",355380,"19.93","1"
"2024-06-09",355400,NULL,"2"
"2024-06-09",355410,"25.21","6"
"2024-06-09",355480,"25.21","1"
"2024-06-09",355500,"23.81","1"
"2024-06-09",355540,"17.76","6"
"2024-06-09",355560,"19.72","1"
"2024-06-09",355610,NULL,"2"
"2024-06-09",355620,"19.85","8"
"2024-06-09",355630,"22.66","1"
"2024-06-09",355640,"21.38","1"
"2024-06-09",355645,"18.97","3"
"2024-06-09",355650,"18.97","3"
"2024-06-09",355670,"19.85","17"
"2024-06-09",355680,"19.15","6"
"2024-06-09",355700,NULL,"2"
"2024-06-09",355710,NULL,"34"
"2024-06-10",350010,"22.62","2"
"2024-06-10",350030,"21.83","4"
"2024-06-10",350050,"18.59","7"
"2024-06-10",350055,"20.75","3"
"2024-06-10",350070,"22.22","7"
"2024-06-10",350100,"20.98","5"
"2024-06-10",350115,NULL,"2"
"2024-06-10",350120,NULL,"4"
"2024-06-10",350150,"23.80","1"
"2024-06-10",350160,"21.41","36"
"2024-06-10",350170,"19.34","3"
"2024-06-10",350180,NULL,"3"
"2024-06-10",350190,"18.59","20"
"2024-06-10",350220,"20.75","5"
"2024-06-10",350250,"26.16","2"
"2024-06-10",350260,"23.25","3"
"2024-06-10",350275,"20.99","3"
"2024-06-10",350280,"22.62","16"
"2024-06-10",350290,NULL,"5"
"2024-06-10",350310,"20.75","6"
"2024-06-10",350320,"19.34","20"
"2024-06-10",350330,"18.59","10"
"2024-06-10",350350,"19.46","3"
"2024-06-10",350360,"21.95","2"
"2024-06-10",350370,"19.59","2"
"2024-06-10",350380,"18.59","5"
"2024-06-10",350390,"21.20","6"
"2024-06-10",350400,"19.34","71"
"2024-06-10",350410,"20.08","32"
"2024-06-10",350420,"23.25","5"
"2024-06-10",350450,"20.75","26"
"2024-06-10",350460,NULL,"4"
"2024-06-10",350480,NULL,"2"
"2024-06-10",350490,"19.46","1"
"2024-06-10",350520,"21.84","2"
"2024-06-10",350530,"21.95","10"
"2024-06-10",350550,"23.07","38"
"2024-06-10",350560,"19.29","2"
"2024-06-10",350570,"20.99","33"
"2024-06-10",350590,"20.98","16"
"2024-06-10",350600,"22.22","132"
"2024-06-10",350610,"18.27","3"
"2024-06-10",350620,"22.62","1"
"2024-06-10",350635,"22.35","2"
"2024-06-10",350650,"22.62","11"
"2024-06-10",350660,"22.35","5"
"2024-06-10",350690,"20.75","2"
"2024-06-10",350700,NULL,"32"
"2024-06-10",350740,"21.84","6"
"2024-06-10",350750,"21.95","46"
"2024-06-10",350760,"20.08","35"
"2024-06-10",350790,"19.34","10"
"2024-06-10",350800,"20.75","2"
"2024-06-10",350810,NULL,"1"
"2024-06-10",350820,"19.55","1"
"2024-06-10",350830,"22.22","3"
"2024-06-10",350840,"20.99","10"
"2024-06-10",350850,"26.16","39"
"2024-06-10",350860,"19.46","3"
"2024-06-10",350870,"21.83","3"
"2024-06-10",350900,"20.99","5"
"2024-06-10",350930,"18.27","1"
"2024-06-10",350945,"20.75","5"
"2024-06-10",350950,"20.08","576"
"2024-06-10",350960,"20.99","7"
"2024-06-10",350990,"18.27","6"
"2024-06-10",351000,"22.40","10"
"2024-06-10",351010,"19.59","1"
"2024-06-10",351015,"22.40","1"
"2024-06-10",351020,"18.49","5"
"2024-06-10",351030,NULL,"4"
"2024-06-10",351050,NULL,"159"
"2024-06-10",351060,"20.99","5"
"2024-06-10",351070,NULL,"4"
"2024-06-10",351080,"21.83","5"
"2024-06-10",351090,"20.03","4"
"2024-06-10",351100,NULL,"2"
"2024-06-10",351110,"19.59","47"
"2024-06-10",351120,"19.59","2"
"2024-06-10",351130,NULL,"2"
"2024-06-10",351140,"20.75","1"
"2024-06-10",351150,NULL,"16"
"2024-06-10",351160,NULL,"19"
"2024-06-10",351170,"21.41","3"
"2024-06-10",351220,"18.59","1"
"2024-06-10",351230,"21.41","6"
"2024-06-10",351250,NULL,"1"
"2024-06-10",351260,"20.75","2"
"2024-06-10",351280,"18.59","24"
"2024-06-10",351290,NULL,"1"
"2024-06-10",351300,"20.99","19"
"2024-06-10",351310,"20.03","6"
"2024-06-10",351330,"19.34","1"
"2024-06-10",351340,"19.46","2"
"2024-06-10",351350,"22.35","7"
"2024-06-10",351360,"17.90","1"
"2024-06-10",351370,"19.34","27"
"2024-06-10",351380,"21.20","52"
"2024-06-10",351390,"21.83","1"
"2024-06-10",351400,"19.29","2"
"2024-06-10",351410,"21.95","7"
"2024-06-10",351430,"21.95","2"
"2024-06-10",351450,"22.22","3"
"2024-06-10",351490,NULL,"5"
"2024-06-10",351492,"19.59","1"
"2024-06-10",351500,"20.99","2"
"2024-06-10",351510,"21.20","1"
"2024-06-10",351515,"18.59","1"
"2024-06-10",351518,"18.59","17"
"2024-06-10",351519,"22.40","1"
"2024-06-10",351520,"23.25","6"
"2024-06-10",351540,"22.40","7"
"2024-06-10",351550,"23.25","11"
"2024-06-10",351570,"21.20","9"
"2024-06-10",351600,NULL,"1"
"2024-06-10",351610,"19.34","4"
"2024-06-10",351620,"20.98","81"
"2024-06-10",351640,"20.99","31"
"2024-06-10",351650,"22.62","1"
"2024-06-10",351660,"23.80","2"
"2024-06-10",351670,"23.80","17"
"2024-06-10",351685,"21.84","4"
"2024-06-10",351690,"23.25","3"
"2024-06-10",351730,"22.46","1"
"2024-06-10",351740,"23.07","3"
"2024-06-10",351750,"23.07","2"
"2024-06-10",351780,"22.62","2"
"2024-06-10",351810,"22.46","10"
"2024-06-10",351820,"22.62","9"
"2024-06-10",351830,"22.35","6"
"2024-06-10",351840,"19.46","12"
"2024-06-10",351860,"19.29","4"
"2024-06-10",351870,"22.35","23"
"2024-06-10",351880,"21.20","210"
"2024-06-10",351905,"18.59","1"
"2024-06-10",351907,"21.41","23"
"2024-06-10",351910,"21.84","5"
"2024-06-10",351930,"19.34","4"
"2024-06-10",351940,"19.59","5"
"2024-06-10",351950,"22.40","3"
"2024-06-10",351960,"21.84","24"
"2024-06-10",351970,NULL,"6"
"2024-06-10",352000,"21.95","11"
"2024-06-10",352010,"19.55","1"
"2024-06-10",352040,NULL,"24"
"2024-06-10",352042,"21.55","2"
"2024-06-10",352050,NULL,"40"
"2024-06-10",352070,"23.25","2"
"2024-06-10",352080,"24.78","1"
"2024-06-10",352090,"22.40","2"
"2024-06-10",352100,NULL,"5"
"2024-06-10",352115,NULL,"1"
"2024-06-10",352140,"21.41","5"
"2024-06-10",352150,NULL,"7"
"2024-06-10",352170,"20.75","12"
"2024-06-10",352180,"20.75","30"
"2024-06-10",352190,"19.59","2"
"2024-06-10",352200,"21.84","2"
"2024-06-10",352210,"21.20","6"
"2024-06-10",352220,"20.99","3"
"2024-06-10",352230,"18.49","62"
"2024-06-10",352240,"20.75","25"
"2024-06-10",352250,"20.99","6"
"2024-06-10",352260,"18.59","49"
"2024-06-10",352270,"21.84","2"
"2024-06-10",352280,"20.75","12"
"2024-06-10",352290,"21.95","8"
"2024-06-10",352310,"21.20","11"
"2024-06-10",352320,"20.75","5"
"2024-06-10",352340,"20.08","10"
"2024-06-10",352360,"19.34","20"
"2024-06-10",352380,"21.83","1"
"2024-06-10",352390,NULL,"59"
"2024-06-10",352400,"20.99","2"
"2024-06-10",352430,"19.29","8"
"2024-06-10",352440,"22.35","53"
"2024-06-10",352470,"18.59","41"
"2024-06-10",352480,"23.25","8"
"2024-06-10",352500,"20.99","2"
"2024-06-10",352510,"19.29","17"
"2024-06-10",352520,"20.08","3"
"2024-06-10",352530,"21.95","38"
"2024-06-10",352550,"20.08","17"
"2024-06-10",352590,"20.99","30"
"2024-06-10",352620,"20.99","2"
"2024-06-10",352630,"17.90","1"
"2024-06-10",352640,"21.41","7"
"2024-06-10",352650,"22.62","5"
"2024-06-10",352660,"19.46","1"
"2024-06-10",352670,"21.83","12"
"2024-06-10",352680,"21.95","30"
"2024-06-10",352690,"21.41","32"
"2024-06-10",352710,"22.46","2"
"2024-06-10",352725,NULL,"4"
"2024-06-10",352730,"20.08","8"
"2024-06-10",352740,"22.62","1"
"2024-06-10",352790,"23.80","1"
"2024-06-10",352800,"21.95","8"
"2024-06-10",352810,NULL,"1"
"2024-06-10",352820,"23.25","1"
"2024-06-10",352840,NULL,"7"
"2024-06-10",352860,"20.75","1"
"2024-06-10",352880,"19.34","8"
"2024-06-10",352900,"23.80","58"
"2024-06-10",352920,"19.34","3"
"2024-06-10",352930,"19.29","30"
"2024-06-10",352940,"21.20","48"
"2024-06-10",352950,NULL,"8"
"2024-06-10",352960,NULL,"1"
"2024-06-10",352965,"23.25","1"
"2024-06-10",353010,"22.62","2"
"2024-06-10",353030,NULL,"5"
"2024-06-10",353050,"21.83","2"
"2024-06-10",353060,"22.35","46"
"2024-06-10",353070,"18.59","64"
"2024-06-10",353080,"18.59","47"
"2024-06-10",353110,"21.20","5"
"2024-06-10",353130,"19.59","14"
"2024-06-10",353140,NULL,"2"
"2024-06-10",353150,"18.27","3"
"2024-06-10",353160,NULL,"1"
"2024-06-10",353170,"26.16","1"
"2024-06-10",353180,"21.41","9"
"2024-06-10",353190,"18.27","20"
"2024-06-10",353200,"20.08","4"
"2024-06-10",353230,"17.90","2"
"2024-06-10",353250,NULL,"2"
"2024-06-10",353282,"20.75","3"
"2024-06-10",353284,"23.25","1"
"2024-06-10",353340,"21.41","3"
"2024-06-10",353350,"22.46","54"
"2024-06-10",353360,"20.98","4"
"2024-06-10",353380,"22.40","2"
"2024-06-10",353390,"23.07","4"
"2024-06-10",353420,NULL,"3"
"2024-06-10",353430,"19.55","8"
"2024-06-10",353440,"20.99","49"
"2024-06-10",353450,"23.80","1"
"2024-06-10",353470,"22.40","59"
"2024-06-10",353500,NULL,"1"
"2024-06-10",353510,"19.59","3"
"2024-06-10",353520,"23.25","3"
"2024-06-10",353530,"22.40","9"
"2024-06-10",353550,"19.34","9"
"2024-06-10",353560,NULL,"2"
"2024-06-10",353570,"19.59","5"
"2024-06-10",353580,"20.75","3"
"2024-06-10",353600,"23.63","1"
"2024-06-10",353620,"21.55","12"
"2024-06-10",353650,"18.59","12"
"2024-06-10",353670,"22.22","3"
"2024-06-10",353690,NULL,"1"
"2024-06-10",353715,"19.34","1"
"2024-06-10",353730,NULL,"1"
"2024-06-10",353740,"22.62","2"
"2024-06-10",353760,"20.78","3"
"2024-06-10",353780,NULL,"2"
"2024-06-10",353790,"18.49","4"
"2024-06-10",353800,"13.60","23"
"2024-06-10",353810,"19.59","2"
"2024-06-10",353850,"19.46","3"
"2024-06-10",353860,"20.08","4"
"2024-06-10",353870,"21.41","146"
"2024-06-10",353880,"20.75","19"
"2024-06-10",353900,"19.59","12"
"2024-06-10",353930,"21.83","22"
"2024-06-10",353940,"22.22","2"
"2024-06-10",353950,"18.27","5"
"2024-06-10",353980,"21.20","18"
"2024-06-10",354000,"23.80","3"
"2024-06-10",354020,"19.29","3"
"2024-06-10",354030,NULL,"1"
"2024-06-10",354050,"21.41","3"
"2024-06-10",354060,NULL,"17"
"2024-06-10",354070,"21.83","25"
"2024-06-10",354075,"13.60","2"
"2024-06-10",354080,NULL,"9"
"2024-06-10",354100,"21.20","16"
"2024-06-10",354140,"24.78","2"
"2024-06-10",354150,NULL,"3"
"2024-06-10",354190,"19.46","4"
"2024-06-10",354220,"19.34","2"
"2024-06-10",354240,"24.78","1"
"2024-06-10",354250,"21.84","2"
"2024-06-10",354290,"19.34","6"
"2024-06-10",354300,"20.75","1"
"2024-06-10",354320,"22.40","2"
"2024-06-10",354330,"21.20","6"
"2024-06-10",354340,"19.29","269"
"2024-06-10",354350,"20.75","2"
"2024-06-10",354360,"19.55","1"
"2024-06-10",354390,"21.41","50"
"2024-06-10",354400,"21.41","1"
"2024-06-10",354420,NULL,"1"
"2024-06-10",354430,"26.16","2"
"2024-06-10",354440,"22.62","1"
"2024-06-10",354450,"23.25","2"
"2024-06-10",354470,"24.78","3"
"2024-06-10",354490,"19.55","2"
"2024-06-10",354500,"22.35","1"
"2024-06-10",354510,"22.62","1"
"2024-06-10",354515,"21.41","5"
"2024-06-10",354520,NULL,"26"
"2024-06-10",354530,NULL,"12"
"2024-06-10",354560,"19.59","8"
"2024-06-10",354570,"23.25","1"
"2024-06-10",354580,"21.41","17"
"2024-06-10",354600,"22.35","8"
"2024-06-10",354610,"23.25","1"
"2024-06-10",354620,"19.34","4"
"2024-06-10",354625,"20.03","1"
"2024-06-10",354630,"21.83","3"
"2024-06-10",354640,"22.40","22"
"2024-06-10",354660,"23.25","5"
"2024-06-10",354670,"21.41","10"
"2024-06-10",354680,"21.20","20"
"2024-06-10",354750,"20.03","14"
"2024-06-10",354760,"20.03","11"
"2024-06-10",354770,"24.78","1"
"2024-06-10",354780,"21.20","31"
"2024-06-10",354800,"18.59","2"
"2024-06-10",354820,"13.60","1"
"2024-06-10",354850,"22.35","5"
"2024-06-10",354860,"13.60","2"
"2024-06-10",354870,"21.20","54"
"2024-06-10",354880,"21.20","220"
"2024-06-10",354890,"19.34","152"
"2024-06-10",354910,"21.83","45"
"2024-06-10",354925,"23.25","2"
"2024-06-10",354940,"19.55","3"
"2024-06-10",354970,"21.83","10"
"2024-06-10",354980,NULL,"152"
"2024-06-10",354990,"26.16","500"
"2024-06-10",355010,"21.95","21"
"2024-06-10",355020,"18.49","3"
"2024-06-10",355030,"21.20","3096"
"2024-06-10",355040,"21.41","9"
"2024-06-10",355050,"22.40","1"
"2024-06-10",355060,"20.99","6"
"2024-06-10",355070,NULL,"35"
"2024-06-10",355080,"21.83","5"
"2024-06-10",355100,"21.20","3"
"2024-06-10",355110,"18.49","3"
"2024-06-10",355120,"22.40","1"
"2024-06-10",355150,"20.03","12"
"2024-06-10",355160,"18.59","1"
"2024-06-10",355170,"19.29","27"
"2024-06-10",355180,"21.55","5"
"2024-06-10",355190,"18.27","3"
"2024-06-10",355200,"19.46","1"
"2024-06-10",355210,"18.59","20"
"2024-06-10",355220,NULL,"296"
"2024-06-10",355230,"23.25","2"
"2024-06-10",355240,"21.41","69"
"2024-06-10",355250,"22.35","18"
"2024-06-10",355260,"19.59","5"
"2024-06-10",355280,"20.99","16"
"2024-06-10",355300,"20.75","2"
"2024-06-10",355330,"21.83","19"
"2024-06-10",355340,NULL,"1"
"2024-06-10",355350,"18.49","1"
"2024-06-10",355365,"18.27","3"
"2024-06-10",355370,"19.59","3"
"2024-06-10",355380,"20.75","1"
"2024-06-10",355400,NULL,"11"
"2024-06-10",355410,"26.16","8"
"2024-06-10",355420,"20.75","1"
"2024-06-10",355430,"24.78","1"
"2024-06-10",355450,"21.41","15"
"2024-06-10",355470,"21.95","7"
"2024-06-10",355480,"26.16","2"
"2024-06-10",355500,"23.63","6"
"2024-06-10",355530,"23.25","2"
"2024-06-10",355540,"17.90","35"
"2024-06-10",355560,"19.59","3"
"2024-06-10",355570,NULL,"1"
"2024-06-10",355580,"23.25","1"
"2024-06-10",355600,"19.59","6"
"2024-06-10",355610,NULL,"11"
"2024-06-10",355620,"20.08","5"
"2024-06-10",355630,"22.62","1"
"2024-06-10",355640,"21.83","1"
"2024-06-10",355645,"20.99","10"
"2024-06-10",355650,"20.99","9"
"2024-06-10",355660,"23.80","2"
"2024-06-10",355670,"20.08","45"
"2024-06-10",355680,"18.27","3"
"2024-06-10",355690,"19.59","2"
"2024-06-10",355700,NULL,"15"
"2024-06-10",355710,NULL,"63"
"2024-06-10",355720,"22.40","1"
"2024-06-11",350010,"22.19","2"
"2024-06-11",350030,"21.58","6"
"2024-06-11",350040,"21.58","2"
"2024-06-11",350050,"18.92","2"
"2024-06-11",350055,"21.49","10"
"2024-06-11",350060,"20.30","1"
"2024-06-11",350070,"22.15","8"
"2024-06-11",350100,"21.43","2"
"2024-06-11",350115,NULL,"5"
"2024-06-11",350120,NULL,"2"
"2024-06-11",350150,"23.91","1"
"2024-06-11",350160,"20.30","40"
"2024-06-11",350170,"19.76","2"
"2024-06-11",350190,"18.92","11"
"2024-06-11",350210,"22.19","1"
"2024-06-11",350220,"21.49","3"
"2024-06-11",350230,"20.30","2"
"2024-06-11",350250,"25.63","1"
"2024-06-11",350260,"23.34","1"
"2024-06-11",350270,"20.52","1"
"2024-06-11",350275,"18.39","3"
"2024-06-11",350280,"22.19","28"
"2024-06-11",350290,NULL,"4"
"2024-06-11",350310,"21.49","1"
"2024-06-11",350320,"19.76","17"
"2024-06-11",350330,"18.92","21"
"2024-06-11",350340,"22.15","1"
"2024-06-11",350360,"21.37","2"
"2024-06-11",350370,"19.50","4"
"2024-06-11",350380,"18.92","2"
"2024-06-11",350390,"19.14","20"
"2024-06-11",350400,"19.55","62"
"2024-06-11",350410,"18.91","21"
"2024-06-11",350420,"23.34","1"
"2024-06-11",350450,"21.49","41"
"2024-06-11",350460,NULL,"4"
"2024-06-11",350480,NULL,"1"
"2024-06-11",350490,"18.52","2"
"2024-06-11",350500,"22.88","1"
"2024-06-11",350510,NULL,"1"
"2024-06-11",350520,"20.97","1"
"2024-06-11",350530,"21.37","7"
"2024-06-11",350550,"24.01","28"
"2024-06-11",350560,"19.15","9"
"2024-06-11",350570,"18.39","16"
"2024-06-11",350580,"24.38","1"
"2024-06-11",350590,"21.43","10"
"2024-06-11",350600,"22.15","84"
"2024-06-11",350610,"19.00","5"
"2024-06-11",350620,"22.19","3"
"2024-06-11",350630,"22.88","1"
"2024-06-11",350650,"22.19","27"
"2024-06-11",350660,"22.39","7"
"2024-06-11",350670,"20.97","4"
"2024-06-11",350680,"21.37","3"
"2024-06-11",350690,"21.49","3"
"2024-06-11",350700,NULL,"36"
"2024-06-11",350710,"18.91","1"
"2024-06-11",350740,"20.97","5"
"2024-06-11",350750,"21.37","61"
"2024-06-11",350760,"18.91","13"
"2024-06-11",350775,NULL,"2"
"2024-06-11",350780,"20.24","2"
"2024-06-11",350790,"19.76","7"
"2024-06-11",350800,"20.52","2"
"2024-06-11",350830,"22.15","1"
"2024-06-11",350840,"18.39","1"
"2024-06-11",350850,"25.63","28"
"2024-06-11",350860,"18.52","14"
"2024-06-11",350870,"21.58","2"
"2024-06-11",350900,"18.39","3"
"2024-06-11",350920,"18.39","2"
"2024-06-11",350945,"20.52","1"
"2024-06-11",350950,"18.91","679"
"2024-06-11",350960,"18.39","3"
"2024-06-11",350990,"16.98","5"
"2024-06-11",351000,"22.88","4"
"2024-06-11",351010,"19.50","1"
"2024-06-11",351020,NULL,"5"
"2024-06-11",351030,NULL,"5"
"2024-06-11",351050,NULL,"81"
"2024-06-11",351070,NULL,"2"
"2024-06-11",351080,"21.58","6"
"2024-06-11",351090,"20.24","3"
"2024-06-11",351110,"19.50","48"
"2024-06-11",351120,"19.50","2"
"2024-06-11",351130,NULL,"3"
"2024-06-11",351150,NULL,"6"
"2024-06-11",351160,NULL,"11"
"2024-06-11",351170,"20.30","12"
"2024-06-11",351190,"24.38","1"
"2024-06-11",351200,"19.00","1"
"2024-06-11",351220,"18.92","2"
"2024-06-11",351230,"20.30","6"
"2024-06-11",351260,"20.52","1"
"2024-06-11",351280,"18.92","11"
"2024-06-11",351290,NULL,"2"
"2024-06-11",351300,"18.39","17"
"2024-06-11",351310,"20.24","1"
"2024-06-11",351330,"19.55","1"
"2024-06-11",351350,"22.39","5"
"2024-06-11",351360,"17.90","2"
"2024-06-11",351370,"19.76","52"
"2024-06-11",351380,"19.14","64"
"2024-06-11",351390,"21.58","1"
"2024-06-11",351410,"21.37","2"
"2024-06-11",351430,"21.37","1"
"2024-06-11",351490,NULL,"8"
"2024-06-11",351500,"18.39","4"
"2024-06-11",351510,"19.14","3"
"2024-06-11",351515,"18.92","4"
"2024-06-11",351518,"18.92","16"
"2024-06-11",351520,"23.34","7"
"2024-06-11",351540,"22.88","4"
"2024-06-11",351550,"23.34","6"
"2024-06-11",351570,"19.14","4"
"2024-06-11",351610,"19.55","2"
"2024-06-11",351620,"21.43","32"
"2024-06-11",351630,"18.39","18"
"2024-06-11",351640,"18.39","13"
"2024-06-11",351670,"23.91","15"
"2024-06-11",351685,"20.97","1"
"2024-06-11",351690,"23.34","1"
"2024-06-11",351740,"24.01","7"
"2024-06-11",351750,"24.01","6"
"2024-06-11",351760,"20.52","1"
"2024-06-11",351780,"22.19","2"
"2024-06-11",351810,"22.31","1"
"2024-06-11",351820,"22.19","6"
"2024-06-11",351840,"18.52","8"
"2024-06-11",351850,NULL,"2"
"2024-06-11",351860,"19.15","4"
"2024-06-11",351870,"22.39","25"
"2024-06-11",351880,"19.14","190"
"2024-06-11",351900,"24.38","3"
"2024-06-11",351905,"18.92","7"
"2024-06-11",351907,"20.30","21"
"2024-06-11",351910,"20.97","7"
"2024-06-11",351930,"19.76","1"
"2024-06-11",351940,"19.50","1"
"2024-06-11",351950,"22.88","4"
"2024-06-11",351960,"20.97","16"
"2024-06-11",351970,NULL,"9"
"2024-06-11",352000,"21.37","16"
"2024-06-11",352020,"18.91","3"
"2024-06-11",352040,NULL,"11"
"2024-06-11",352042,"21.22","3"
"2024-06-11",352050,NULL,"16"
"2024-06-11",352100,NULL,"3"
"2024-06-11",352115,NULL,"1"
"2024-06-11",352120,"16.98","4"
"2024-06-11",352140,"20.30","3"
"2024-06-11",352150,NULL,"2"
"2024-06-11",352170,"20.52","11"
"2024-06-11",352180,"21.49","32"
"2024-06-11",352190,"19.50","3"
"2024-06-11",352200,"20.97","1"
"2024-06-11",352210,"19.14","5"
"2024-06-11",352220,"18.39","10"
"2024-06-11",352230,NULL,"30"
"2024-06-11",352240,"20.52","26"
"2024-06-11",352250,"18.39","4"
"2024-06-11",352260,"18.92","34"
"2024-06-11",352265,"20.52","1"
"2024-06-11",352280,"20.52","4"
"2024-06-11",352290,"21.37","2"
"2024-06-11",352310,"19.14","16"
"2024-06-11",352320,"20.52","14"
"2024-06-11",352340,"18.91","6"
"2024-06-11",352360,"19.76","10"
"2024-06-11",352380,"21.58","1"
"2024-06-11",352390,NULL,"30"
"2024-06-11",352400,"18.39","2"
"2024-06-11",352440,"22.39","52"
"2024-06-11",352450,NULL,"1"
"2024-06-11",352470,"18.92","26"
"2024-06-11",352480,"23.34","13"
"2024-06-11",352490,"25.63","6"
"2024-06-11",352500,"18.39","13"
"2024-06-11",352510,"19.15","9"
"2024-06-11",352520,"18.91","7"
"2024-06-11",352530,"21.37","33"
"2024-06-11",352550,"18.91","12"
"2024-06-11",352570,NULL,"2"
"2024-06-11",352590,"18.39","17"
"2024-06-11",352620,"18.39","3"
"2024-06-11",352630,"17.90","1"
"2024-06-11",352640,"20.30","2"
"2024-06-11",352650,"22.19","3"
"2024-06-11",352670,"21.58","13"
"2024-06-11",352680,"21.37","9"
"2024-06-11",352690,"20.30","40"
"2024-06-11",352710,"22.31","1"
"2024-06-11",352720,"18.52","4"
"2024-06-11",352730,"18.91","2"
"2024-06-11",352760,"20.24","1"
"2024-06-11",352790,"23.91","3"
"2024-06-11",352800,"21.37","8"
"2024-06-11",352840,NULL,"5"
"2024-06-11",352850,"19.14","2"
"2024-06-11",352860,"21.49","1"
"2024-06-11",352880,"19.55","8"
"2024-06-11",352900,"23.91","30"
"2024-06-11",352920,"19.55","1"
"2024-06-11",352930,"19.15","15"
"2024-06-11",352940,"19.14","65"
"2024-06-11",352950,NULL,"4"
"2024-06-11",352960,NULL,"3"
"2024-06-11",352965,"23.34","2"
"2024-06-11",352980,"21.37","1"
"2024-06-11",353000,NULL,"1"
"2024-06-11",353010,"22.19","3"
"2024-06-11",353030,NULL,"3"
"2024-06-11",353050,"21.58","2"
"2024-06-11",353060,"22.39","36"
"2024-06-11",353070,"18.92","26"
