"dt_notificacao","cd_municipio","casos"
"2024-04-18",355410,"81"
"2024-04-18",355420,"1"
"2024-04-18",355450,"15"
"2024-04-18",355460,"1"
"2024-04-18",355470,"1"
"2024-04-18",355480,"12"
"2024-04-18",355500,"9"
"2024-04-18",355510,"2"
"2024-04-18",355540,"69"
"2024-04-18",355550,"1"
"2024-04-18",355560,"4"
"2024-04-18",355600,"2"
"2024-04-18",355610,"1"
"2024-04-18",355620,"46"
"2024-04-18",355630,"2"
"2024-04-18",355635,"5"
"2024-04-18",355645,"6"
"2024-04-18",355650,"33"
"2024-04-18",355660,"1"
"2024-04-18",355670,"49"
"2024-04-18",355680,"10"
"2024-04-18",355690,"3"
"2024-04-18",355700,"67"
"2024-04-18",355710,"89"
"2024-04-18",355720,"1"
"2024-04-18",355730,"1"
"2024-04-19",350030,"5"
"2024-04-19",350050,"9"
"2024-04-19",350055,"11"
"2024-04-19",350060,"7"
"2024-04-19",350070,"2"
"2024-04-19",350075,"4"
"2024-04-19",350100,"8"
"2024-04-19",350115,"4"
"2024-04-19",350120,"1"
"2024-04-19",350130,"1"
"2024-04-19",350150,"7"
"2024-04-19",350160,"52"
"2024-04-19",350170,"6"
"2024-04-19",350190,"8"
"2024-04-19",350200,"10"
"2024-04-19",350220,"7"
"2024-04-19",350230,"1"
"2024-04-19",350250,"11"
"2024-04-19",350270,"1"
"2024-04-19",350275,"1"
"2024-04-19",350280,"5"
"2024-04-19",350290,"3"
"2024-04-19",350310,"7"
"2024-04-19",350320,"10"
"2024-04-19",350330,"4"
"2024-04-19",350335,"1"
"2024-04-19",350340,"3"
"2024-04-19",350350,"2"
"2024-04-19",350360,"9"
"2024-04-19",350370,"2"
"2024-04-19",350380,"15"
"2024-04-19",350390,"20"
"2024-04-19",350400,"20"
"2024-04-19",350410,"101"
"2024-04-19",350440,"1"
"2024-04-19",350450,"82"
"2024-04-19",350460,"1"
"2024-04-19",350480,"2"
"2024-04-19",350490,"7"
"2024-04-19",350520,"2"
"2024-04-19",350530,"4"
"2024-04-19",350535,"1"
"2024-04-19",350550,"42"
"2024-04-19",350560,"2"
"2024-04-19",350570,"89"
"2024-04-19",350590,"65"
"2024-04-19",350600,"79"
"2024-04-19",350610,"42"
"2024-04-19",350630,"7"
"2024-04-19",350635,"3"
"2024-04-19",350650,"27"
"2024-04-19",350660,"19"
"2024-04-19",350670,"3"
"2024-04-19",350690,"9"
"2024-04-19",350700,"51"
"2024-04-19",350710,"2"
"2024-04-19",350720,"1"
"2024-04-19",350740,"1"
"2024-04-19",350745,"1"
"2024-04-19",350750,"175"
"2024-04-19",350760,"87"
"2024-04-19",350780,"1"
"2024-04-19",350790,"29"
"2024-04-19",350800,"1"
"2024-04-19",350810,"3"
"2024-04-19",350830,"1"
"2024-04-19",350840,"1"
"2024-04-19",350850,"82"
"2024-04-19",350860,"11"
"2024-04-19",350870,"7"
"2024-04-19",350880,"2"
"2024-04-19",350900,"28"
"2024-04-19",350920,"13"
"2024-04-19",350925,"13"
"2024-04-19",350940,"5"
"2024-04-19",350945,"18"
"2024-04-19",350950,"1108"
"2024-04-19",350960,"13"
"2024-04-19",350970,"2"
"2024-04-19",350980,"1"
"2024-04-19",350990,"33"
"2024-04-19",350995,"3"
"2024-04-19",351000,"5"
"2024-04-19",351020,"4"
"2024-04-19",351030,"21"
"2024-04-19",351040,"2"
"2024-04-19",351050,"128"
"2024-04-19",351060,"76"
"2024-04-19",351070,"2"
"2024-04-19",351080,"7"
"2024-04-19",351110,"42"
"2024-04-19",351120,"6"
"2024-04-19",351140,"2"
"2024-04-19",351150,"6"
"2024-04-19",351160,"14"
"2024-04-19",351170,"16"
"2024-04-19",351200,"11"
"2024-04-19",351220,"1"
"2024-04-19",351230,"1"
"2024-04-19",351240,"5"
"2024-04-19",351270,"1"
"2024-04-19",351280,"16"
"2024-04-19",351300,"32"
"2024-04-19",351310,"9"
"2024-04-19",351320,"6"
"2024-04-19",351360,"3"
"2024-04-19",351370,"29"
"2024-04-19",351380,"58"
"2024-04-19",351390,"2"
"2024-04-19",351400,"1"
"2024-04-19",351410,"19"
"2024-04-19",351430,"1"
"2024-04-19",351460,"4"
"2024-04-19",351470,"2"
"2024-04-19",351480,"13"
"2024-04-19",351490,"3"
"2024-04-19",351500,"5"
"2024-04-19",351510,"16"
"2024-04-19",351515,"5"
"2024-04-19",351518,"53"
"2024-04-19",351519,"1"
"2024-04-19",351520,"2"
"2024-04-19",351540,"20"
"2024-04-19",351550,"3"
"2024-04-19",351560,"1"
"2024-04-19",351570,"72"
"2024-04-19",351610,"1"
"2024-04-19",351620,"18"
"2024-04-19",351630,"105"
"2024-04-19",351640,"28"
"2024-04-19",351670,"17"
"2024-04-19",351685,"3"
"2024-04-19",351720,"1"
"2024-04-19",351730,"1"
"2024-04-19",351740,"10"
"2024-04-19",351750,"2"
"2024-04-19",351760,"2"
"2024-04-19",351780,"1"
"2024-04-19",351790,"1"
"2024-04-19",351810,"2"
"2024-04-19",351820,"9"
"2024-04-19",351830,"23"
"2024-04-19",351840,"73"
"2024-04-19",351850,"5"
"2024-04-19",351860,"4"
"2024-04-19",351870,"71"
"2024-04-19",351880,"762"
"2024-04-19",351905,"17"
"2024-04-19",351907,"34"
"2024-04-19",351910,"1"
"2024-04-19",351930,"4"
"2024-04-19",351950,"2"
"2024-04-19",351960,"7"
"2024-04-19",351970,"11"
"2024-04-19",352000,"22"
"2024-04-19",352030,"27"
"2024-04-19",352040,"62"
"2024-04-19",352042,"16"
"2024-04-19",352044,"1"
"2024-04-19",352050,"49"
"2024-04-19",352090,"1"
"2024-04-19",352110,"8"
"2024-04-19",352120,"1"
"2024-04-19",352140,"8"
"2024-04-19",352170,"8"
"2024-04-19",352180,"9"
"2024-04-19",352190,"3"
"2024-04-19",352200,"3"
"2024-04-19",352210,"135"
"2024-04-19",352220,"74"
"2024-04-19",352230,"53"
"2024-04-19",352240,"15"
"2024-04-19",352250,"5"
"2024-04-19",352260,"122"
"2024-04-19",352280,"4"
"2024-04-19",352290,"1"
"2024-04-19",352310,"27"
"2024-04-19",352320,"33"
"2024-04-19",352330,"1"
"2024-04-19",352340,"96"
"2024-04-19",352350,"1"
"2024-04-19",352360,"10"
"2024-04-19",352370,"3"
"2024-04-19",352390,"131"
"2024-04-19",352400,"6"
"2024-04-19",352420,"2"
"2024-04-19",352430,"20"
"2024-04-19",352440,"678"
"2024-04-19",352460,"3"
"2024-04-19",352470,"69"
"2024-04-19",352480,"3"
"2024-04-19",352490,"1"
"2024-04-19",352500,"4"
"2024-04-19",352510,"86"
"2024-04-19",352520,"24"
"2024-04-19",352530,"77"
"2024-04-19",352540,"3"
"2024-04-19",352550,"7"
"2024-04-19",352570,"2"
"2024-04-19",352585,"1"
"2024-04-19",352590,"227"
"2024-04-19",352620,"5"
"2024-04-19",352660,"2"
"2024-04-19",352670,"58"
"2024-04-19",352680,"17"
"2024-04-19",352690,"78"
"2024-04-19",352700,"5"
"2024-04-19",352710,"4"
"2024-04-19",352720,"83"
"2024-04-19",352730,"12"
"2024-04-19",352750,"1"
"2024-04-19",352760,"3"
"2024-04-19",352800,"18"
"2024-04-19",352840,"24"
"2024-04-19",352850,"71"
"2024-04-19",352860,"7"
"2024-04-19",352880,"2"
"2024-04-19",352900,"72"
"2024-04-19",352920,"5"
"2024-04-19",352930,"17"
"2024-04-19",352940,"101"
"2024-04-19",352950,"2"
"2024-04-19",352960,"1"
"2024-04-19",352980,"7"
"2024-04-19",352990,"6"
"2024-04-19",353010,"1"
"2024-04-19",353020,"1"
"2024-04-19",353030,"1"
"2024-04-19",353040,"2"
"2024-04-19",353050,"27"
"2024-04-19",353060,"234"
"2024-04-19",353070,"30"
"2024-04-19",353080,"36"
"2024-04-19",353090,"1"
"2024-04-19",353110,"17"
"2024-04-19",353120,"2"
"2024-04-19",353130,"17"
"2024-04-19",353150,"2"
"2024-04-19",353170,"2"
"2024-04-19",353180,"15"
"2024-04-19",353190,"14"
"2024-04-19",353200,"4"
"2024-04-19",353215,"1"
"2024-04-19",353230,"1"
"2024-04-19",353250,"1"
"2024-04-19",353284,"1"
"2024-04-19",353300,"1"
"2024-04-19",353325,"4"
"2024-04-19",353340,"41"
"2024-04-19",353350,"12"
"2024-04-19",353360,"1"
"2024-04-19",353370,"2"
"2024-04-19",353380,"1"
"2024-04-19",353390,"37"
"2024-04-19",353430,"5"
"2024-04-19",353440,"131"
"2024-04-19",353460,"1"
"2024-04-19",353470,"35"
"2024-04-19",353510,"1"
"2024-04-19",353520,"1"
"2024-04-19",353530,"4"
"2024-04-19",353550,"27"
"2024-04-19",353560,"13"
"2024-04-19",353570,"10"
"2024-04-19",353580,"6"
"2024-04-19",353600,"3"
"2024-04-19",353610,"1"
"2024-04-19",353620,"16"
"2024-04-19",353625,"3"
"2024-04-19",353650,"13"
"2024-04-19",353670,"13"
"2024-04-19",353710,"33"
"2024-04-19",353715,"1"
"2024-04-19",353740,"3"
"2024-04-19",353760,"22"
"2024-04-19",353780,"2"
"2024-04-19",353790,"2"
"2024-04-19",353800,"87"
"2024-04-19",353810,"6"
"2024-04-19",353820,"4"
"2024-04-19",353830,"1"
"2024-04-19",353850,"7"
"2024-04-19",353860,"30"
"2024-04-19",353870,"304"
"2024-04-19",353880,"19"
"2024-04-19",353890,"1"
"2024-04-19",353900,"6"
"2024-04-19",353910,"2"
"2024-04-19",353930,"25"
"2024-04-19",353950,"6"
"2024-04-19",353970,"1"
"2024-04-19",353980,"43"
"2024-04-19",354000,"1"
"2024-04-19",354020,"7"
"2024-04-19",354030,"1"
"2024-04-19",354040,"1"
"2024-04-19",354050,"5"
"2024-04-19",354060,"9"
"2024-04-19",354070,"22"
"2024-04-19",354075,"16"
"2024-04-19",354100,"15"
"2024-04-19",354105,"2"
"2024-04-19",354140,"5"
"2024-04-19",354190,"4"
"2024-04-19",354210,"7"
"2024-04-19",354220,"1"
"2024-04-19",354230,"1"
"2024-04-19",354240,"1"
"2024-04-19",354250,"1"
"2024-04-19",354260,"15"
"2024-04-19",354290,"5"
"2024-04-19",354300,"2"
"2024-04-19",354310,"4"
"2024-04-19",354325,"1"
"2024-04-19",354330,"24"
"2024-04-19",354340,"436"
"2024-04-19",354350,"3"
"2024-04-19",354360,"1"
"2024-04-19",354390,"49"
"2024-04-19",354400,"1"
"2024-04-19",354410,"2"
"2024-04-19",354420,"4"
"2024-04-19",354425,"1"
"2024-04-19",354430,"2"
"2024-04-19",354460,"1"
"2024-04-19",354480,"2"
"2024-04-19",354500,"4"
"2024-04-19",354515,"23"
"2024-04-19",354520,"40"
"2024-04-19",354530,"4"
"2024-04-19",354550,"1"
"2024-04-19",354560,"2"
"2024-04-19",354580,"52"
"2024-04-19",354600,"7"
"2024-04-19",354610,"2"
"2024-04-19",354620,"2"
"2024-04-19",354625,"2"
"2024-04-19",354630,"20"
"2024-04-19",354640,"43"
"2024-04-19",354660,"3"
"2024-04-19",354670,"27"
"2024-04-19",354680,"49"
"2024-04-19",354690,"2"
"2024-04-19",354730,"20"
"2024-04-19",354750,"2"
"2024-04-19",354770,"1"
"2024-04-19",354780,"65"
"2024-04-19",354790,"4"
"2024-04-19",354800,"47"
"2024-04-19",354810,"7"
"2024-04-19",354820,"1"
"2024-04-19",354850,"9"
"2024-04-19",354860,"10"
"2024-04-19",354870,"44"
"2024-04-19",354880,"201"
"2024-04-19",354890,"96"
"2024-04-19",354910,"32"
"2024-04-19",354940,"8"
"2024-04-19",354970,"47"
"2024-04-19",354980,"136"
"2024-04-19",354990,"948"
"2024-04-19",354995,"1"
"2024-04-19",355010,"38"
"2024-04-19",355020,"1"
"2024-04-19",355030,"7017"
"2024-04-19",355040,"10"
"2024-04-19",355050,"7"
"2024-04-19",355060,"21"
"2024-04-19",355070,"50"
"2024-04-19",355080,"15"
"2024-04-19",355100,"4"
"2024-04-19",355110,"4"
"2024-04-19",355120,"1"
"2024-04-19",355140,"1"
"2024-04-19",355150,"18"
"2024-04-19",355160,"1"
"2024-04-19",355170,"10"
"2024-04-19",355180,"1"
"2024-04-19",355190,"3"
"2024-04-19",355200,"1"
"2024-04-19",355210,"71"
"2024-04-19",355220,"332"
"2024-04-19",355240,"31"
"2024-04-19",355250,"50"
"2024-04-19",355260,"7"
"2024-04-19",355270,"1"
"2024-04-19",355280,"28"
"2024-04-19",355300,"20"
"2024-04-19",355310,"1"
"2024-04-19",355320,"9"
"2024-04-19",355330,"16"
"2024-04-19",355340,"2"
"2024-04-19",355350,"1"
"2024-04-19",355360,"18"
"2024-04-19",355365,"1"
"2024-04-19",355380,"5"
"2024-04-19",355395,"1"
"2024-04-19",355400,"7"
"2024-04-19",355410,"71"
"2024-04-19",355450,"12"
"2024-04-19",355460,"2"
"2024-04-19",355465,"1"
"2024-04-19",355470,"2"
"2024-04-19",355480,"15"
"2024-04-19",355495,"2"
"2024-04-19",355500,"8"
"2024-04-19",355510,"1"
"2024-04-19",355540,"73"
"2024-04-19",355550,"1"
"2024-04-19",355560,"5"
"2024-04-19",355580,"1"
"2024-04-19",355590,"1"
"2024-04-19",355610,"1"
"2024-04-19",355620,"48"
"2024-04-19",355635,"1"
"2024-04-19",355640,"1"
"2024-04-19",355645,"10"
"2024-04-19",355650,"20"
"2024-04-19",355660,"2"
"2024-04-19",355670,"32"
"2024-04-19",355680,"2"
"2024-04-19",355690,"8"
"2024-04-19",355700,"43"
"2024-04-19",355710,"74"
"2024-04-19",355720,"1"
"2024-04-20",350030,"2"
"2024-04-20",350050,"9"
"2024-04-20",350070,"2"
"2024-04-20",350100,"10"
"2024-04-20",350115,"6"
"2024-04-20",350160,"54"
"2024-04-20",350170,"9"
"2024-04-20",350190,"33"
"2024-04-20",350200,"2"
"2024-04-20",350220,"4"
"2024-04-20",350230,"1"
"2024-04-20",350250,"4"
"2024-04-20",350270,"3"
"2024-04-20",350275,"2"
"2024-04-20",350280,"5"
"2024-04-20",350290,"2"
"2024-04-20",350310,"1"
"2024-04-20",350320,"4"
"2024-04-20",350330,"10"
"2024-04-20",350340,"2"
"2024-04-20",350360,"9"
"2024-04-20",350370,"4"
"2024-04-20",350380,"6"
"2024-04-20",350390,"20"
"2024-04-20",350400,"49"
"2024-04-20",350410,"120"
"2024-04-20",350450,"34"
"2024-04-20",350460,"1"
"2024-04-20",350490,"10"
"2024-04-20",350550,"11"
"2024-04-20",350560,"1"
"2024-04-20",350570,"41"
"2024-04-20",350590,"49"
"2024-04-20",350600,"55"
"2024-04-20",350610,"42"
"2024-04-20",350630,"2"
"2024-04-20",350635,"8"
"2024-04-20",350650,"18"
"2024-04-20",350660,"13"
"2024-04-20",350690,"5"
"2024-04-20",350700,"34"
"2024-04-20",350710,"6"
"2024-04-20",350750,"64"
"2024-04-20",350760,"83"
"2024-04-20",350790,"18"
"2024-04-20",350800,"7"
"2024-04-20",350840,"1"
"2024-04-20",350850,"92"
"2024-04-20",350860,"6"
"2024-04-20",350870,"2"
"2024-04-20",350900,"47"
"2024-04-20",350920,"3"
"2024-04-20",350925,"3"
"2024-04-20",350940,"24"
"2024-04-20",350950,"564"
"2024-04-20",350960,"4"
"2024-04-20",350970,"2"
"2024-04-20",350990,"12"
"2024-04-20",351000,"14"
"2024-04-20",351030,"13"
"2024-04-20",351040,"1"
"2024-04-20",351050,"8"
"2024-04-20",351060,"4"
"2024-04-20",351070,"1"
"2024-04-20",351080,"16"
"2024-04-20",351110,"24"
"2024-04-20",351170,"1"
"2024-04-20",351200,"5"
"2024-04-20",351230,"1"
"2024-04-20",351240,"2"
"2024-04-20",351280,"19"
"2024-04-20",351300,"31"
"2024-04-20",351310,"9"
"2024-04-20",351350,"1"
"2024-04-20",351360,"4"
"2024-04-20",351380,"79"
"2024-04-20",351410,"14"
"2024-04-20",351430,"1"
"2024-04-20",351460,"11"
"2024-04-20",351480,"5"
"2024-04-20",351490,"2"
"2024-04-20",351510,"16"
"2024-04-20",351515,"8"
"2024-04-20",351518,"33"
"2024-04-20",351570,"16"
"2024-04-20",351610,"1"
"2024-04-20",351620,"4"
"2024-04-20",351630,"10"
"2024-04-20",351640,"36"
"2024-04-20",351670,"8"
"2024-04-20",351685,"1"
"2024-04-20",351740,"4"
"2024-04-20",351750,"2"
"2024-04-20",351760,"1"
"2024-04-20",351820,"7"
"2024-04-20",351830,"9"
"2024-04-20",351840,"33"
"2024-04-20",351850,"7"
"2024-04-20",351860,"1"
"2024-04-20",351870,"52"
"2024-04-20",351880,"625"
"2024-04-20",351905,"13"
"2024-04-20",351907,"4"
"2024-04-20",351920,"1"
"2024-04-20",351950,"6"
"2024-04-20",351960,"6"
"2024-04-20",351970,"13"
"2024-04-20",352000,"3"
"2024-04-20",352030,"16"
"2024-04-20",352040,"20"
"2024-04-20",352042,"9"
"2024-04-20",352050,"27"
"2024-04-20",352100,"2"
"2024-04-20",352110,"8"
"2024-04-20",352140,"2"
"2024-04-20",352190,"1"
"2024-04-20",352200,"1"
"2024-04-20",352210,"106"
"2024-04-20",352220,"72"
"2024-04-20",352230,"22"
"2024-04-20",352240,"16"
"2024-04-20",352260,"88"
"2024-04-20",352280,"5"
"2024-04-20",352290,"2"
"2024-04-20",352310,"15"
"2024-04-20",352320,"23"
"2024-04-20",352330,"2"
"2024-04-20",352340,"33"
"2024-04-20",352360,"5"
"2024-04-20",352390,"72"
"2024-04-20",352400,"1"
"2024-04-20",352430,"1"
"2024-04-20",352440,"190"
"2024-04-20",352460,"1"
"2024-04-20",352470,"75"
"2024-04-20",352480,"1"
"2024-04-20",352510,"5"
"2024-04-20",352520,"15"
"2024-04-20",352530,"87"
"2024-04-20",352550,"2"
"2024-04-20",352590,"72"
"2024-04-20",352610,"1"
"2024-04-20",352620,"2"
"2024-04-20",352670,"1"
"2024-04-20",352680,"11"
"2024-04-20",352690,"40"
"2024-04-20",352700,"2"
"2024-04-20",352710,"1"
"2024-04-20",352720,"53"
"2024-04-20",352730,"7"
"2024-04-20",352800,"1"
"2024-04-20",352840,"3"
"2024-04-20",352850,"40"
"2024-04-20",352860,"2"
"2024-04-20",352880,"1"
"2024-04-20",352900,"5"
"2024-04-20",352920,"1"
"2024-04-20",352930,"1"
"2024-04-20",352940,"68"
"2024-04-20",352950,"5"
"2024-04-20",352990,"4"
"2024-04-20",353050,"12"
"2024-04-20",353060,"156"
"2024-04-20",353070,"19"
"2024-04-20",353080,"35"
"2024-04-20",353110,"21"
"2024-04-20",353120,"3"
"2024-04-20",353130,"6"
"2024-04-20",353190,"3"
"2024-04-20",353200,"2"
"2024-04-20",353230,"3"
"2024-04-20",353300,"1"
"2024-04-20",353340,"41"
"2024-04-20",353390,"24"
"2024-04-20",353430,"1"
"2024-04-20",353440,"86"
"2024-04-20",353470,"43"
"2024-04-20",353520,"1"
"2024-04-20",353550,"13"
"2024-04-20",353560,"11"
"2024-04-20",353570,"5"
"2024-04-20",353580,"1"
"2024-04-20",353620,"1"
"2024-04-20",353650,"33"
"2024-04-20",353660,"1"
"2024-04-20",353710,"1"
"2024-04-20",353715,"4"
"2024-04-20",353760,"14"
"2024-04-20",353780,"3"
"2024-04-20",353790,"1"
"2024-04-20",353800,"95"
"2024-04-20",353810,"2"
"2024-04-20",353820,"8"
"2024-04-20",353850,"7"
"2024-04-20",353860,"17"
"2024-04-20",353870,"256"
"2024-04-20",353880,"4"
"2024-04-20",353900,"4"
"2024-04-20",353910,"1"
"2024-04-20",353930,"19"
"2024-04-20",353950,"4"
"2024-04-20",353980,"31"
"2024-04-20",354020,"2"
"2024-04-20",354050,"1"
"2024-04-20",354060,"3"
"2024-04-20",354070,"16"
"2024-04-20",354075,"9"
"2024-04-20",354080,"2"
"2024-04-20",354100,"3"
"2024-04-20",354105,"4"
"2024-04-20",354140,"3"
"2024-04-20",354210,"10"
"2024-04-20",354230,"1"
"2024-04-20",354250,"9"
"2024-04-20",354260,"8"
"2024-04-20",354280,"2"
"2024-04-20",354290,"5"
"2024-04-20",354310,"3"
"2024-04-20",354330,"10"
"2024-04-20",354340,"160"
"2024-04-20",354350,"6"
"2024-04-20",354370,"2"
"2024-04-20",354390,"31"
"2024-04-20",354400,"2"
"2024-04-20",354410,"1"
"2024-04-20",354420,"2"
"2024-04-20",354425,"1"
"2024-04-20",354430,"1"
"2024-04-20",354500,"1"
"2024-04-20",354515,"11"
"2024-04-20",354520,"44"
"2024-04-20",354530,"9"
"2024-04-20",354560,"2"
"2024-04-20",354580,"65"
"2024-04-20",354600,"14"
"2024-04-20",354620,"1"
"2024-04-20",354640,"4"
"2024-04-20",354670,"12"
"2024-04-20",354680,"17"
"2024-04-20",354690,"1"
"2024-04-20",354700,"2"
"2024-04-20",354730,"19"
"2024-04-20",354760,"1"
"2024-04-20",354780,"54"
"2024-04-20",354800,"47"
"2024-04-20",354810,"2"
"2024-04-20",354850,"13"
"2024-04-20",354860,"2"
"2024-04-20",354870,"25"
"2024-04-20",354880,"1"
"2024-04-20",354890,"81"
"2024-04-20",354910,"16"
"2024-04-20",354940,"3"
"2024-04-20",354970,"27"
"2024-04-20",354980,"82"
"2024-04-20",354990,"895"
"2024-04-20",355010,"7"
"2024-04-20",355030,"3862"
"2024-04-20",355050,"2"
"2024-04-20",355060,"14"
"2024-04-20",355070,"38"
"2024-04-20",355080,"7"
"2024-04-20",355110,"8"
"2024-04-20",355120,"1"
"2024-04-20",355150,"24"
"2024-04-20",355160,"1"
"2024-04-20",355170,"3"
"2024-04-20",355180,"2"
"2024-04-20",355190,"6"
"2024-04-20",355200,"2"
"2024-04-20",355210,"18"
"2024-04-20",355220,"357"
"2024-04-20",355240,"29"
"2024-04-20",355250,"72"
"2024-04-20",355260,"1"
"2024-04-20",355280,"16"
"2024-04-20",355300,"7"
"2024-04-20",355320,"4"
"2024-04-20",355330,"1"
"2024-04-20",355365,"2"
"2024-04-20",355380,"3"
"2024-04-20",355400,"3"
"2024-04-20",355410,"67"
"2024-04-20",355450,"1"
"2024-04-20",355470,"1"
"2024-04-20",355480,"5"
"2024-04-20",355500,"5"
"2024-04-20",355540,"43"
"2024-04-20",355560,"2"
"2024-04-20",355600,"2"
"2024-04-20",355620,"48"
"2024-04-20",355635,"1"
"2024-04-20",355645,"4"
"2024-04-20",355650,"22"
"2024-04-20",355670,"23"
"2024-04-20",355680,"6"
"2024-04-20",355690,"5"
"2024-04-20",355700,"56"
"2024-04-20",355710,"45"
"2024-04-20",355730,"1"
"2024-04-21",350030,"3"
"2024-04-21",350040,"2"
"2024-04-21",350050,"9"
"2024-04-21",350070,"5"
"2024-04-21",350100,"2"
"2024-04-21",350115,"4"
"2024-04-21",350160,"55"
"2024-04-21",350170,"4"
"2024-04-21",350180,"2"
"2024-04-21",350190,"1"
"2024-04-21",350200,"4"
"2024-04-21",350220,"2"
"2024-04-21",350250,"4"
"2024-04-21",350270,"3"
"2024-04-21",350275,"3"
"2024-04-21",350280,"10"
"2024-04-21",350290,"5"
"2024-04-21",350320,"1"
"2024-04-21",350330,"7"
"2024-04-21",350340,"1"
"2024-04-21",350360,"12"
"2024-04-21",350370,"6"
"2024-04-21",350380,"2"
"2024-04-21",350390,"9"
"2024-04-21",350400,"36"
"2024-04-21",350410,"110"
"2024-04-21",350450,"21"
"2024-04-21",350460,"1"
"2024-04-21",350490,"3"
"2024-04-21",350535,"2"
"2024-04-21",350550,"10"
"2024-04-21",350560,"1"
"2024-04-21",350570,"44"
"2024-04-21",350590,"47"
"2024-04-21",350600,"87"
"2024-04-21",350610,"13"
"2024-04-21",350630,"1"
"2024-04-21",350635,"10"
"2024-04-21",350650,"9"
"2024-04-21",350660,"23"
"2024-04-21",350690,"9"
"2024-04-21",350700,"22"
"2024-04-21",350710,"3"
"2024-04-21",350750,"57"
"2024-04-21",350760,"79"
"2024-04-21",350790,"10"
"2024-04-21",350800,"10"
"2024-04-21",350810,"3"
"2024-04-21",350840,"1"
"2024-04-21",350850,"87"
"2024-04-21",350860,"15"
"2024-04-21",350870,"1"
"2024-04-21",350880,"1"
"2024-04-21",350900,"44"
"2024-04-21",350920,"15"
"2024-04-21",350945,"1"
"2024-04-21",350950,"178"
"2024-04-21",350960,"18"
"2024-04-21",350970,"3"
"2024-04-21",350990,"3"
"2024-04-21",351000,"16"
"2024-04-21",351020,"2"
"2024-04-21",351030,"18"
"2024-04-21",351050,"4"
"2024-04-21",351060,"2"
"2024-04-21",351070,"1"
"2024-04-21",351080,"10"
"2024-04-21",351090,"2"
"2024-04-21",351110,"61"
"2024-04-21",351120,"3"
"2024-04-21",351170,"6"
"2024-04-21",351200,"12"
"2024-04-21",351220,"1"
"2024-04-21",351240,"1"
"2024-04-21",351280,"10"
"2024-04-21",351290,"1"
"2024-04-21",351300,"41"
"2024-04-21",351310,"17"
"2024-04-21",351320,"1"
"2024-04-21",351360,"1"
"2024-04-21",351380,"60"
"2024-04-21",351410,"11"
"2024-04-21",351460,"6"
"2024-04-21",351480,"9"
"2024-04-21",351490,"1"
"2024-04-21",351510,"22"
"2024-04-21",351515,"8"
"2024-04-21",351518,"29"
"2024-04-21",351560,"1"
"2024-04-21",351570,"14"
"2024-04-21",351610,"2"
"2024-04-21",351620,"6"
"2024-04-21",351630,"29"
"2024-04-21",351640,"22"
"2024-04-21",351670,"11"
"2024-04-21",351740,"5"
"2024-04-21",351750,"2"
"2024-04-21",351760,"9"
"2024-04-21",351820,"5"
"2024-04-21",351830,"5"
"2024-04-21",351840,"22"
"2024-04-21",351850,"4"
"2024-04-21",351860,"8"
"2024-04-21",351870,"53"
"2024-04-21",351880,"506"
"2024-04-21",351905,"7"
"2024-04-21",351907,"13"
"2024-04-21",351950,"4"
"2024-04-21",351960,"4"
"2024-04-21",351970,"2"
"2024-04-21",352000,"7"
"2024-04-21",352020,"6"
"2024-04-21",352040,"36"
"2024-04-21",352050,"9"
"2024-04-21",352100,"5"
"2024-04-21",352110,"9"
"2024-04-21",352130,"1"
"2024-04-21",352140,"4"
"2024-04-21",352170,"2"
"2024-04-21",352190,"3"
"2024-04-21",352200,"2"
"2024-04-21",352210,"105"
"2024-04-21",352230,"50"
"2024-04-21",352240,"17"
"2024-04-21",352250,"2"
"2024-04-21",352260,"69"
"2024-04-21",352290,"5"
"2024-04-21",352310,"16"
"2024-04-21",352320,"9"
"2024-04-21",352340,"31"
"2024-04-21",352350,"2"
"2024-04-21",352360,"4"
"2024-04-21",352370,"2"
"2024-04-21",352390,"88"
"2024-04-21",352400,"2"
"2024-04-21",352430,"1"
"2024-04-21",352440,"165"
"2024-04-21",352460,"1"
"2024-04-21",352470,"83"
"2024-04-21",352510,"5"
"2024-04-21",352520,"18"
"2024-04-21",352530,"97"
"2024-04-21",352550,"6"
"2024-04-21",352590,"82"
"2024-04-21",352620,"2"
"2024-04-21",352630,"1"
"2024-04-21",352680,"2"
"2024-04-21",352690,"57"
"2024-04-21",352700,"3"
"2024-04-21",352720,"49"
"2024-04-21",352730,"1"
"2024-04-21",352760,"9"
"2024-04-21",352840,"6"
"2024-04-21",352850,"87"
"2024-04-21",352880,"2"
"2024-04-21",352900,"2"
"2024-04-21",352930,"3"
"2024-04-21",352940,"66"
"2024-04-21",352950,"2"
"2024-04-21",352990,"1"
"2024-04-21",353010,"2"
"2024-04-21",353050,"1"
"2024-04-21",353060,"128"
"2024-04-21",353070,"10"
"2024-04-21",353080,"19"
"2024-04-21",353110,"17"
"2024-04-21",353120,"4"
"2024-04-21",353130,"3"
"2024-04-21",353170,"2"
"2024-04-21",353180,"6"
"2024-04-21",353190,"7"
"2024-04-21",353200,"5"
"2024-04-21",353282,"1"
"2024-04-21",353340,"14"
"2024-04-21",353360,"1"
"2024-04-21",353390,"20"
"2024-04-21",353440,"87"
"2024-04-21",353470,"27"
"2024-04-21",353500,"2"
"2024-04-21",353510,"1"
